time_s,I_xx,I_yy,I_zz,COM,density,speed_of_sound,z_engine,thrust,rocket_diameter,propellant_mass
256.2599999999438,208.97621488819055,2090.2272517981883,2090.2272517981883,2.348826227600313,0.0,0.0,3.78,17914.8079243098,1.2,622.4907500003121
256.26999999994376,208.97326681379556,2090.1873824648987,2090.1873824648987,2.3487975666272436,0.0,0.0,3.78,17914.807924309804,1.2,622.4340000003122
256.27999999994375,208.97031912617877,2090.147514304121,2090.147514304121,2.34876890423495,0.0,0.0,3.78,17914.8079243098,1.2,622.3772500003122
256.28999999994375,208.96737182530913,2090.107647315533,2090.107647315533,2.3487402404231603,0.0,0.0,3.78,17914.8079243098,1.2,622.3205000003122
256.29999999994374,208.9644249111555,2090.067781498813,2090.067781498813,2.3487115751916035,0.0,0.0,3.78,17914.8079243098,1.2,622.2637500003123
256.3099999999437,208.96147838368677,2090.02791685364,2090.02791685364,2.3486829085400083,0.0,0.0,3.78,17914.8079243098,1.2,622.2070000003123
256.3199999999437,208.95853224287185,2089.9880533796922,2089.9880533796922,2.348654240468104,0.0,0.0,3.78,17914.8079243098,1.2,622.1502500003123
256.3299999999437,208.95558648867964,2089.948191076647,2089.948191076647,2.348625570975618,0.0,0.0,3.78,17914.8079243098,1.2,622.0935000003124
256.3399999999437,208.95264112107907,2089.9083299441854,2089.9083299441854,2.3485969000622804,0.0,0.0,3.78,17914.807924309796,1.2,622.0367500003124
256.3499999999437,208.949696140039,2089.8684699819837,2089.8684699819837,2.348568227727819,0.0,0.0,3.78,17914.8079243098,1.2,621.9800000003124
256.3599999999437,208.9467515455284,2089.828611189722,2089.828611189722,2.348539553971963,0.0,0.0,3.78,17914.8079243098,1.2,621.9232500003125
256.3699999999437,208.9438073375162,2089.788753567077,2089.788753567077,2.3485108787944413,0.0,0.0,3.78,17914.807924309796,1.2,621.8665000003125
256.37999999994366,208.94086351597124,2089.7488971137295,2089.7488971137295,2.3484822021949814,0.0,0.0,3.78,17914.807924309804,1.2,621.8097500003125
256.38999999994365,208.93792008086254,2089.709041829357,2089.709041829357,2.348453524173312,0.0,0.0,3.78,17914.807924309796,1.2,621.7530000003126
256.39999999994365,208.934977032159,2089.669187713638,2089.669187713638,2.3484248447291627,0.0,0.0,3.78,17914.807924309796,1.2,621.6962500003126
256.40999999994364,208.93203436982958,2089.6293347662518,2089.6293347662518,2.3483961638622604,0.0,0.0,3.78,17914.8079243098,1.2,621.6395000003126
256.4199999999436,208.9290920938432,2089.5894829868766,2089.5894829868766,2.348367481572335,0.0,0.0,3.78,17914.8079243098,1.2,621.5827500003127
256.4299999999436,208.92615020416883,2089.5496323751922,2089.5496323751922,2.3483387978591144,0.0,0.0,3.78,17914.807924309796,1.2,621.5260000003127
256.4399999999436,208.9232087007754,2089.509782930876,2089.509782930876,2.3483101127223267,0.0,0.0,3.78,17914.807924309796,1.2,621.4692500003127
